unique_id,title,cluster
ID_9787,tests load python,464
ID_9788,bandit broken via dependency,92
ID_9789,inconsistency detection different platforms,234
ID_9790,command line argument number supplied ini file,481
ID_9791,tag generating doc properly anymore,136
ID_9792,bandit detect sql injection b formattedvalue select clauses,493
ID_9793,bandit read config file run pre commit,147
ID_9794,docs seem blank,25
ID_9795,new versions github actions used bandit,477
ID_9796,redundant message use debug,31
ID_9797,nosec work multi line strings python,391
ID_9798,invalid checking hashlib plugin,374
ID_9799,blacklist call b relevant longer,173
ID_9800,bandit fails bandit internal error running hashlib file file,180
ID_9801,typeerror init missing required positional argument metrics bandit,403
ID_9802,remove pbr runtime dependency favor importlib metadata,133
ID_9803,breaks hashlib sha python works ok hashlib new sha,374
ID_9804,broke support flake bandit,92
ID_9805,banditnodevisitor init missing required positional argument metrics,403
ID_9806,hashlib insecure functions raising keyerror,442
ID_9807,replace dependency,68
ID_9808,blacklist calls imports lack info links,97
ID_9809,remove python specific code test functional py,464
ID_9810,setuptools warnings output running tox,153
ID_9811,snmp security check plugin lacks test,348
ID_9812,publish test pypi fails,341
ID_9813,released pypi github shows,481
ID_9814,add link badge discord discussions,156
ID_9815,accept value low medium high,15
ID_9816,config pyproject toml gives expected document start found scalar,155
ID_9817,django raises error use kwargs rather args,387
ID_9818,library ast num literal property,429
ID_9819,silence issue multi line string,60
ID_9820,check b hardcoded password string class attributes,177
ID_9821,release pyproject support,92
ID_9822,trojan source attacks new feature ban use text directionality control characters,224
ID_9823,lower severity insecure hash functions b hashlib usedforsecurity false,490
ID_9824,python tests failing due pyyaml,464
ID_9825,pbr unexpectedly required runtime,434
ID_9826,weakness information,182
ID_9827,b false positive sed command,492
ID_9828,TEST,341
ID_9829,b false positive using instead,175
ID_9831,skips bandit file ignored,147
ID_9832,bandit fails using importlib named arguments,228
ID_9833,remove b tempnam,429
ID_9834,html formatter missing line number,481
ID_9835,attributeerror tuple object attribute id,458
ID_9836,b consider possible security implications associated devnull module,49
ID_9837,bandit getting picked python installs,180
ID_9838,wheel artifact longer universal,60
ID_9839,noqa rendered documentation,394
ID_9840,using python bandit fails detect password,92
ID_9841,bandit shows progress indicator even passing quiet,163
ID_9842,documentation add licence plus source tracker links,366
ID_9843,include cwe mappings bandit issues,116
ID_9844,using n f json flags n flag ignored,153
ID_9845,option force colors even tty,223
ID_9846,input detected issue python,307
ID_9847,incorrect documentation links,282
ID_9848,cve pyyaml,292
ID_9849,deprecate python,341
ID_9850,importing bandit messes console output windows,234
ID_9851,small corrected needed contributors md,355
ID_9852,nonetype object attribute id traceback django mark safe,458
ID_9853,general bad file permissions permits dangerous flag,105
ID_9854,b hashlib new checking sha,374
ID_9855,b hashlib new included help docs,335
ID_9856,add documentation nosec comment,394
ID_9857,support pyproject toml config file format,155
ID_9858,add contribtuing md file,33
ID_9859,false positive loader used,243
ID_9860,indexerror list index range,498
ID_9861,ignore virtualenv pycache directories,460
ID_9862,add bandit pycqa meta documentation,366
ID_9863,gitpython dropped py support breaks bandit py support,92
ID_9864,readme rst description vulnerability tests banditresultstore,297
ID_9865,tox code failing ci,464
ID_9866,support multiple format reports run,153
ID_9867,fails attributeerror call object attribute elts,458
ID_9868,get url returns different urls calling twice,466
ID_9869,hashlib new insecure functions plugin fails parse dynamic code,374
ID_9870,install bandit source code,485
ID_9871,pledge drop support,97
ID_9872,exclude paths config file ignored passing specific files bandit cli,147
ID_9873,changes b introduce lots false positives code quality tools,389
ID_9874,analysis slow python environment,26
ID_9875,seek stdin pipe,268
ID_9876,fix errors pipeline python,367
ID_9877,degraded performance release,30
ID_9878,bandit longer respects excluded directories,200
ID_9879,bandit conflicts pyflakes,281
ID_9880,content several links plugins,210
ID_9881,badge bandit,421
ID_9882,b yaml load properly detected,99
ID_9883,false positive jinja template autoescape select autoescape,400
ID_9884,multiples index error context class,8
ID_9885,pyyaml yaml load safe v b,75
ID_9886,hardcoded password default fails python comparing ast arg,87
ID_9887,f string interpolation recognized sql injection,493
ID_9888,exit zero option,20
ID_9889,specific nosec options,53
ID_9890,info link colored screen format,288
ID_9891,missing documentation custom formatter,14
ID_9892,add github action testing macos,412
ID_9893,b input listed high severity high confidence running python,390
ID_9894,docs lack information baseline function use,257
ID_9895,quiet silent options reduce eliminate output passing,423
ID_9896,nosec string outside comment treated comment,391
ID_9897,investigate automatic release notes generation,182
ID_9898,paramiko injection test testing sshclient invoke shell properly,260
ID_9899,linting errors reported using custom output format,408
ID_9900,docs plugin listing shows title instead check name,364
ID_9901,reports contain unicode cause bandit crash,181
ID_9902,new plugin check ignoring host keys,198
ID_9903,new plugin check use pyghmi,198
ID_9904,new check plugin detect use snmpv snmpv,198
ID_9905,python uses ast nameconstant ast name,68
ID_9906,ast call starargs argument removed python,68
ID_9907,ast call kwargs exist python,68
ID_9908,ast tryfinally ast tryexcept exists python,87
ID_9909,one liner bandit config skip b assert used files matching filter,147
ID_9910,errors dynamic imports,287
ID_9911,use cgi escape deprecated python,253
ID_9912,functional tests broken,464
ID_9913,add info links formatters,97
ID_9914,consider removing pycryptodome blacklist,357
ID_9915,create bandit gitpages site,427
ID_9916,tools openstack coverage py longer needed used,41
ID_9917,remove secret config option plugin,337
ID_9918,django xss detection rule,46
ID_9919,bandit code description,353
ID_9920,logo proposal bandit,163
ID_9921,use unsafe yaml load error ruamel yaml,99
ID_9922,allow custom plugins outside bandit source library paths,389
ID_9923,add config via setup cfg,155
ID_9924,add support disabling individual test numbers,181
ID_9925,checks tarfile abuse would useful,311
ID_9926,ast parsing hits recursion limit,270
ID_9927,plugin crashes propagated communicated,499
ID_9928,functional tests bandit longer running,464
ID_9929,taint analysis fails called methods,444
ID_9930,react changes configuration file without need restart visual studio,353
ID_9931,taint analysis fails object initializers,444
ID_9932,add system data sqlite sqlitecommand injection detection,156
ID_9933,support configuration file schema changes multiple scs installations,353
ID_9934,false negatives alias directive case,245
ID_9935,multiple issues implementation xss analyzer,26
ID_9936,unknownpasswordapianalyzer warns properties variable declarations,28
ID_9937,passwordvalidator requiredlength warning even later overriden,33
ID_9938,move passwordvalidator hardcoded values config,377
ID_9939,insecure cookie reported,387
ID_9940,add c support,181
ID_9942,add httpwebrequest servercertificatevalidationcallback warning,223
ID_9943,move read properties constant fact config,38
ID_9945,add configurable auditing mode,219
ID_9948,move configuration settings manifest external file,242
ID_9949,add warning typenamehandling set unknown runtime value,33
ID_9950,add deserialization analyzer,352
ID_9951,error messages printed stdout,377
ID_9952,error message unloadable packages inactionable,367
ID_9953,output clean ups issues reported multiple times,77
ID_9954,verbose trace incorrect parent signatures,29
ID_9955,include count type output,408
ID_9956,publish gokart docker github packages,235
ID_9957,add sarif format output results file,153
ID_9958,implement support non nil exit code,171
ID_9959,panic err go command required,197
ID_9960,channel incorrectly identified source untrusted input,262
ID_9961,editor friendly output format,408
ID_9962,add command line flag write findings file,116
ID_9963,add cwe mappings findings,6
ID_9964,add internal subnets configuration,155
ID_9965,git installed,377
ID_9966,bundle audit check print criticality level error criticality level,187
ID_9967,fail vulnerabilities found,350
ID_9968,unknown format json,153
ID_9969,fails ruby,294
ID_9970,deprecation warning emitted thor,301
ID_9971,criticality information json output,20
ID_9972,support specifying path config file,155
ID_9973,release psych breaks library date disallowedclass,154
ID_9974,v rc print ghsa ids vulnerabilities identifiers,386
ID_9975,errors running empty config yml file,461
ID_9976,load configuration bundle audit yml instead bundler audit yml,475
ID_9977,notify database old,133
ID_9978,argumenterror bad argument expected uri object uri string,34
ID_9979,read ignores e g file,147
ID_9980,bundle audit giving error,475
ID_9981,support running without home set,344
ID_9982,allow passing gemfile lock paths bundle audit,475
ID_9983,bundler audit successfully exits vulnerabilities ignored,475
ID_9984,flag ignore work,341
ID_9985,update databse using flag git clone,288
ID_9986,whitelist insecure git sources internal ips,176
ID_9987,longer vendor ruby advisory db instead auto download,475
ID_9988,update specs rspec syntax,146
ID_9989,use yaml parse safely parse load advisories,99
ID_9990,feature request integrate bundler audit app ci,483
ID_9991,suggestion warn running old version rubygems,297
ID_9992,bundler audit verify date,475
ID_9993,version matching work properly,375
ID_9994,change audit database support multiple paths,83
ID_9995,refactor rubygems audit,248
ID_9996,replace data bundler audit sub module ruby advisory db,475
ID_9997,move advisories separate repository continuous updates,256
ID_9998,unsatisfiedlinkerror zlibversion decompiling jar java,135
ID_9999,google chrome win progress bar display fix align upload analyse button,123
ID_10001,powerful rules patterns,366
ID_10002,possible issue complex inheritance context specific impossible conditions,133
ID_10003,weak algorithm name string parameter detected transformation,274
ID_10004,sql injection jdbc false positive,245
ID_10005,gradle plugin easier integration,145
ID_10006,check secure cookies play,128
ID_10007,check play csrf bypass strict,128
ID_10008,rule jquery html xss,46
ID_10009,android broadcast detector report broadcasts even secure ones,220
ID_10010,rfe detect xss freemarker templates,46
ID_10011,xxe identify parser factory,247
ID_10012,np null path return value false positive using guava,216
ID_10013,incorrect modifieddate files zip files jars,460
ID_10014,spotbugs annotation jar missing spotbugs rc bundle,189
ID_10015,false positive java,72
ID_10016,build fails jdk,464
ID_10017,lo invalid string format notation handle log j formatter logger,362
ID_10018,false positive rcn redundant nullcheck nonnull value try resources,443
ID_10019,activestorage filename sanitized false positive file access category,275
ID_10020,false positive sql injection activerecord connectionadapters postgresqladapter quote,245
ID_10021,false positive unescaped model attribute,152
ID_10022,,243
ID_10023,rails xss false positive rails lts apps,446
ID_10024,false positive redirect using scrubbed params,72
ID_10025,false positive using arel,245
ID_10026,false postive array detect controller parameter,34
ID_10027,false positive xss warning link using param query,164
ID_10028,false positive check link href associaitons,446
ID_10029,rely attr accessible security checks,101
ID_10030,false positive arel queries using arel table finder,245
ID_10031,problem checking versioning secret token,242
ID_10032,false positive mass assignment using filtered hash,243
ID_10033,false positive redirect decorated draper model instance,400
ID_10034,link href check false positive interpolation used direct interpolation,446
ID_10035,yaml load marked file access,129
ID_10036,false positive redirect association,400
ID_10037,remove jdk jfr non portable exceptions list,314
ID_10038,check fails bundled signatures resource found jdk unsafe despite failonunsupportedjava failonviolation disabled,32
ID_10039,unable suppress violation field declaration,244
ID_10040,startup issues java,168
ID_10041,add limited support bundled signatures later jdk version currently executing,17
ID_10042,gradle plugin toolchain api fails targetcompatibility,145
ID_10043,gradle plugin problems gradle,145
ID_10044,false positives using datetimeformatter fluent builder,245
ID_10045,improved gradle support,290
ID_10046,allow build without gradle,449
ID_10047,maven install calcite generated error,189
ID_10048,remove workaround asm bug reads input streams byte byte,258
ID_10049,classnotfoundexception javax xml bind datatypeconverter using jdk,465
ID_10050,jdk internal inadvertently blocks classes non jdk jars,135
ID_10051,com sun net httpserver forbidden,478
ID_10052,derive cli parameters maven pom,318
ID_10053,change default phase verify,450
ID_10054,semgrep core assets missing releases since,449
ID_10055,parsing error java,227
ID_10056,docker container running root issues kubernetes,235
ID_10057,semgrep ci support severity flag,153
ID_10058,semgrepignore ignore explicitly passed targets,341
ID_10059,support jsonschema x removed,168
ID_10060,c parsing warning,248
ID_10061,java match method without specifying body pattern,289
ID_10062,terraform metavariable pattern strings match regular identifiers,131
ID_10063,terraform assignment arrays forbidden,28
ID_10064,body working python,341
ID_10065,semgrep dev bug report rust error parsing simple statement,71
ID_10066,semgrep dev bug report rust function matching working,71
ID_10067,metavariables work class interface keywords java,37
ID_10068,js parse failures trying parse spidermonkey jit test suite,186
ID_10069,ruby hash syntax equivalence,177
ID_10070,n patterns internal semgrep core error,264
ID_10071,ruby pattern parsing def throws error,367
ID_10072,port bento results display semgrep,282
ID_10073,extend ast include comments,90
ID_10074,publish repository,145
ID_10075,undefined variable using generic type parameters pep,398
ID_10076,false positive unnecessary lambda kwargs call,68
ID_10077,w inconsistent quotes respect py version,92
ID_10078,false positive inherit non class inheriting generic protocol,44
ID_10079,many ancestors inheriting typing extensions typeddict,219
ID_10080,class new astroid,464
ID_10081,c class name getattr conform pascalcase naming style invalid name,144
ID_10082,false positive e value parameter,68
ID_10083,code delete undefined variable causes undefined variable error,398
ID_10084,pylint complains ignore enum classes,263
ID_10085,r consider nontrivial init,60
ID_10086,false negative consider using augmented assign nested dicts,245
ID_10087,proposal check newline end json file saves,20
ID_10088,c false positive importing tomli w,490
ID_10089,false positive arguments differ init subclass generic,44
ID_10090,false positive unnecessary pass function docstring,68
ID_10091,false positive,175
ID_10092,false positive cache clear member lru cache decorator without parenthesis,2
ID_10093,triggered format strings including length,307
ID_10094,false positive enum parent class annotations,44
ID_10095,extend broad exception raised broad exception caught,281
ID_10096,false negative dangerous default value,216
ID_10097,false positive method hidden cached property,175
ID_10098,false positive method annotated return type,243
ID_10099,false positive passing encoding kwarg,443
ID_10100,false negative,450
ID_10101,false positive imports,59
ID_10102,r excludes keyword positional arguments,403
ID_10103,deprecate collections namedtuple favor dataclasses,2
ID_10104,bad dunder name flagging index,283
ID_10105,replace,406
ID_10106,false negative caught exception latest x alpha release,30
ID_10107,false positive parameter,68
ID_10108,check file name convention,274
ID_10109,false negative positional argument name consumed kwargs,68
ID_10110,false positive,175
ID_10111,false positive due inference edge case,44
ID_10112,type alias false positive union variables without assignment values,459
ID_10113,typealias defined inside functions respect typealias naming style,144
ID_10114,false positive parameter used lambda body,243
ID_10115,type alias false positive union values,459
ID_10116,invalid name check typealias allow digits names,144
ID_10117,false positive import nodes,72
ID_10118,false positive union types,459
ID_10119,pylint emit using explicit string concatenation message,34
ID_10120,pytest pytestcollectionwarning collect test class testfileoptions init constructor pybuild cpython build pylint testutils functional test file py,464
ID_10121,false positive w,243
ID_10122,unsupported binary operation reported type annotations,191
ID_10123,inconsistent return statements detected loop flag,469
ID_10124,false positive named expressions first position container,59
ID_10125,false positive union types,459
ID_10126,used assignment false negative type checking,243
ID_10127,false positive decorator uses change function arguments,68
ID_10128,false positive usage assignment guarded test different statements,490
ID_10129,false reports w unbalanced dict unpacking pylint,450
ID_10130,false positive importing ccxt base errors even using ignored modules option,327
ID_10131,node,330
ID_10132,r redefinition name type false positive async functions,152
ID_10133,dict unpacking within context manager triggers,450
ID_10134,false positive callable classes customiized creation metaclass,2
ID_10135,consider augmented assign false positive,245
ID_10136,false positive,243
ID_10137,message control fails adding message node different file,217
ID_10138,false positive multiple exceptions catching,152
ID_10139,alert iterators assigned constants,353
ID_10140,import guarded guarded used,459
ID_10141,false positive member io standard python modules python,104
ID_10142,regression loading configuration tools,101
ID_10143,trigger,136
ID_10144,missing support pytorch members,153
ID_10145,extend using constant test checks involving boolean operators,327
ID_10146,wrong line number f string syntax errors,476
ID_10147,false positive instance countingattr append member attrs,400
ID_10148,false positive used assignment variable reimported,243
ID_10149,false positive keywords fields dataclasses using defaulted fields,13
ID_10150,false positive trigger stub functions,211
ID_10151,false positive enum methods,44
ID_10152,disable unnecessary dunder call init,211
ID_10153,false positive missing param doc escaping underscore docstring,164
ID_10154,false negative,245
ID_10155,false positive used assignment inline,243
ID_10156,local variable annotations,459
ID_10157,false negative kwarg,30
ID_10158,false positive using,68
ID_10159,account kwargs,25
ID_10160,false positive operator,243
ID_10161,disabling line long work triple quoted strings,391
ID_10162,irrefutable pattern count properly calculation function return type,289
ID_10163,sys argv inferred wrongly pylint values sys argv instead uninferrable,450
ID_10164,false negative break pre initialized boolean,175
ID_10165,unnecessary list index lookup falsely reported start index,198
ID_10166,false positive match statement,243
ID_10167,suggest augmented assigns non commutative operations target right operand,112
ID_10168,false positive simplify boolean expression boolean variables modified intialization loop,275
ID_10169,false positive invalid repr returned,428
ID_10170,bug issue inherited keyword dataclass fields,228
ID_10171,false positive used assignment variable annotations using type checking,459
ID_10172,false positive type checking used elif else blocks,243
ID_10173,false negative,243
ID_10174,pylint reports false errors rpi gpio,2
ID_10175,false positive calls,400
ID_10176,unused import false negative typing annotated str parameters,459
ID_10177,audit remaining uses,323
ID_10178,fales positive unnecessary dunder call aiter anext,435
ID_10179,false positive unused import since v,459
ID_10180,false positive e unhashable member class type key,428
ID_10181,mailcap missing deprecated modules,58
ID_10182,improper handling symlinked directories,344
ID_10183,false positive regression dataclasses,13
ID_10184,false positive type hinted enum class instance variable,428
ID_10185,false positive e unhashable member creating set typing classes elements,2
ID_10186,pylint complain undefined name string type annotation,398
ID_10187,pylint org defunct might need move stuff,75
ID_10188,false positive import check,72
ID_10189,first party import incorrectly resolved rather source,317
ID_10190,overriding different default argument,106
ID_10191,false positive unpacking non sequence probably issue analyzing structural matching pattern,446
ID_10192,pylint know numpy method returns series passed one,43
ID_10193,false positive loop function call returns,68
ID_10194,false positive decorators return,243
ID_10195,false positive subclass property,44
ID_10196,false positive dataclass extends dataclass,104
ID_10197,w useless super delegation false positive keyword arguments different default values,24
ID_10198,inconsistency,48
ID_10199,values type unsubscriptable false positive,428
ID_10200,pydantic basemodel raises public methods warning,326
ID_10201,false positive args exception,243
ID_10202,undefined loop variable walrus comprehension test,152
ID_10203,false positive abstract method typing protocol inheritance abc abstractmethod,44
ID_10204,false positive unable import requests packages urllib util retry,66
ID_10205,false positive e unsupported membership test using member resulting pexpect spawn call,51
ID_10206,false positive unnecessary ellipses parameters ellipses default value docstring present,68
ID_10207,false positive unexpected keyword arg user keyword argument subprocess popen,329
ID_10208,false positive relative imports,59
ID_10209,false positive positional,245
ID_10210,please add category c text parseable output format,408
ID_10211,c trailing whitespace error message repeats twice space character closing triple quotes,380
ID_10212,path open trigger,329
ID_10213,false positive iterable modified loop,275
ID_10214,false negative binding nonlocal found,245
ID_10215,unnecessary dunder call false positive unittest mock using using called called assertions,68
ID_10216,unnecessary list index lookup detect list mutation nested loop,198
ID_10217,use nested function definition,201
ID_10218,false positive unnecessarily calls dunder method index,400
ID_10219,false positive try else,243
ID_10220,unnecessary list index lookup inconsistent assigning iterating object iterable unpacking,198
ID_10221,crash indexerror,332
ID_10222,false positive using modulo operator string,72
ID_10223,false negative modified iterating list using del keyword,245
ID_10224,false positive errors init subclass method,44
ID_10225,false negative used assignment self referencing assignment statement,243
ID_10226,unexpected keyword arg dataclasses kw true inheritance defaults,329
ID_10227,future import annotations ignored,467
ID_10228,docstring issues using construction like doc numpy ones doc,164
ID_10229,os exit incorrectly flagged protected access issue,112
ID_10230,importlib machinery sourcefileloader false e value argument fullname method call,68
ID_10231,pylint infer type object,104
ID_10232,shorter version pylint disable,341
ID_10233,false positive,243
ID_10234,e triggered updating existing keys,279
ID_10235,false positive overriding dunder method,175
ID_10236,false positive using lambda,243
ID_10237,false positive list comprehension try except,243
ID_10238,hashlib constructors unexpected argument false positive,329
ID_10239,regression protected access recognized,287
ID_10240,false error ellipsis used value,436
ID_10241,false error loop terminating else branch,275
ID_10242,python match statement causing false positive unsupported membership test,51
ID_10243,false positive nonlocal,245
ID_10244,patching import module results raises value parameter incorrectly,376
ID_10245,false positive property returns lambda function conditionally,68
ID_10246,false positive deprecated method alias non deprecated method,44
ID_10247,numpy zeros like false positive using shape kwarg,443
ID_10248,false positives dataclasses,13
ID_10249,false positive iterable match case,275
ID_10250,notes option ignores note tags entirely punctuation,182
ID_10251,issues accessing index python,185
ID_10252,useless super delegation override changes return type annotation,24
ID_10253,false positive used assignment try except,243
ID_10254,module struct unpack member member,58
ID_10255,possible false positive place sets dynamic content,72
ID_10256,false positive e nonlocal,245
ID_10257,pylint trigger false positive error using parents function,175
ID_10258,false positive imported alias,459
ID_10259,false positive w keyword argument,329
ID_10260,false positive nonexistent operator repeated parens,225
ID_10261,false positives keywords fields dataclasses,13
ID_10262,assign list sort instead sorted list,343
ID_10263,enum enum type blindly assigned enum modules,428
ID_10264,false positive abstract class instantiated base class abstract,44
ID_10265,false negative tuple unpacking empty list,450
ID_10266,improper arguments differ implementation overloaded methods using abstract base class abc,44
ID_10267,false positive clause non exit loop except block,233
ID_10268,emit unused type annotation name appears multiple times comprehension,165
ID_10269,raise self referencing walrus operator expressions,225
ID_10270,x false positives name module import error,59
ID_10271,unspecified encoding error encoding specified positional argument,403
ID_10272,false negative missing member,400
ID_10273,false positive creating dict using list tuple key value vary depending condition,450
ID_10274,false positive filtered comprehensions try blocks,243
ID_10275,false positives generics,13
ID_10276,incorrect undefined variable error named tuple class variables return type annotations,398
ID_10277,false positive comparison callable comparing python,44
ID_10278,false positives inheriting generic parent class,44
ID_10279,false positive unnecessary dict index lookup deleting key dictionary,450
ID_10280,false positive superfluous parens,225
ID_10281,false negative try except block,243
ID_10282,false positive consider iterating dictionary,245
ID_10283,wrong behaviour missing param doc test pylint,164
ID_10284,false positive deleting item dict,450
ID_10285,v regression asterisk argument vs,211
ID_10286,false positive e undefined variable assignment expression,152
ID_10287,false positive pattern matching guard,446
ID_10288,false positive variable inner scope matching outer scope type annotation,152
ID_10289,false negative consider iterating dictionary using list,245
ID_10290,pylint understand returns functions using match case,43
ID_10291,false positive missing param doc numpy style omitted,164
ID_10292,false positive used assignmnet assignment expressions class initialisers,152
ID_10293,false positive overloaded method reported unsubscriptable,44
ID_10294,false positive used assignment message using assignment expression function argument,243
ID_10295,undefined variable used assignment reported variable declared type annotation assigned use,152
ID_10296,missing e incorrectly called class methods objects passed functions,43
ID_10297,false positive callable function call dictionary,175
ID_10298,invalid used assignment,243
ID_10299,r consider using false positive,459
ID_10300,pandas read table erroneously causing member warnings,339
ID_10301,false positive,44
ID_10302,instance index tz member,400
ID_10303,false positive custom split method,400
ID_10304,false negative reimported using import alias,459
ID_10305,property get usage causes e member error,175
ID_10306,false positive w global variable assigned,243
ID_10307,false positive consider using tuple x set frozen sets faster,450
ID_10308,false positive missing return doc function supposed documented,164
ID_10309,invalid returned false positives stubs,13
ID_10310,getting deleting item value,163
ID_10311,false positive typeddict instance callable,400
ID_10312,false positive finding e invalid format,72
ID_10313,false positive code empty generator,469
ID_10314,threadpoolexecutor,175
ID_10315,false positive class name,59
ID_10316,false positive consider using statement,245
ID_10317,false positive nested function,152
ID_10318,false positive analysing protocols,175
ID_10319,false positive using,245
ID_10320,false positive index incremented inside loop,152
ID_10321,false positive callable result overloaded method reported callable,44
ID_10322,false positive class member mutated via,175
ID_10323,false negative pylint fails output w single item tuple,450
ID_10324,r consider using regression contextlib exitstack,413
ID_10325,false positive class member accessed via,175
ID_10326,false positive member wtforms baseform populate obj,400
ID_10327,false positive assigning non slot following standard idiom deepcopy class hierarchy,436
ID_10328,false positive value associated key changed loop,275
ID_10329,false positive caused name collision,446
ID_10330,used assignment flagged import triggering unboundlocalerror,459
ID_10331,false positives,175
ID_10332,expand name type include non constant module level variables,28
ID_10333,false positive class definition function scope,152
ID_10334,false positive expression assigned ternary operator launching function without return,243
ID_10335,false negative false positive member errors,400
ID_10336,false positive macos,307
ID_10337,redefined builtin working using inside iterator,130
ID_10338,pylint recognize members gmpy,435
ID_10339,false positive callable typing namedtuple,44
ID_10340,false member inner class namedtuple,44
ID_10341,false unsubscriptable object positive generic subprocess popen future annotations,104
ID_10342,false positive superfluous parens walrus operator,225
ID_10343,minor bug np number subscriptable,343
ID_10344,false positive used assignment different line returns,243
ID_10345,incorrect member warnings returned struct calcsize python regression,413
ID_10346,expects classvar costant results invalid name,376
ID_10347,false positive decorated unused function,68
ID_10348,false positive used assignment walrus operator different lines,243
ID_10349,false positive e overriding inherited method,175
ID_10350,false positive useless suppression line long useless suppression,59
ID_10351,docstrings accepted parent class parent abcmeta generic type,23
ID_10352,false positive dict iter method outside dict context,450
ID_10353,false positive member isinstance,428
ID_10354,false positive value response unsubscriptable,104
ID_10355,false positive ndarray reshape arguments e,68
ID_10356,suspected false positive upgrade constant name xyz conform upper case naming style invalid name,144
ID_10357,regression false positive member numpy,400
ID_10358,pylint astroid unsubscriptable object tuple coming modifier,104
ID_10359,setting property counts adding attribute many instance attributes,214
ID_10360,false positive member concatenating tuples,104
ID_10361,pylint see parent methods generic inheritance,44
ID_10362,false positive builtin iterating using map,13
ID_10363,teardown setup considered invalid name classes inherited indirectly testcase,258
ID_10364,missing param doc numpy doc style variable list legal values,164
ID_10365,false unsubscriptable object positive generic subprocess popen python,104
ID_10366,undefined values class keyword arguments including caught,24
ID_10367,false positive method expected property found instead method,175
ID_10368,unused variable false positive,152
ID_10369,pylint considers isolatedasynciotestcase unittest,341
ID_10370,module pythoncom coinitialize member,58
ID_10371,e false positive used typing mypy patterns,243
ID_10372,false positive init method base class called constructor raises notimplementederror without using abc,44
ID_10373,return value numpy bincount misidentified tuple instead ndarray,229
ID_10374,disable invalid name error module name,376
ID_10375,pylint broken isort,464
ID_10376,callable false positive due conflit next user function collections abc,2
ID_10377,used assignment false positive walrus assignment expression assigned used expression,243
ID_10378,python compat check class getitem,406
ID_10379,python compat type subscriptable,252
ID_10380,false positive member argparse python,104
ID_10381,false positive member enum enum value member map,428
ID_10382,false positive bad reversed sequence used dicts,446
ID_10383,e method hidden false positive mixed member method,175
ID_10384,useless super delegation incorrect warning,24
ID_10385,self incorrectly marked unsubscriptable list subclass,434
ID_10386,many function args raised list extend,490
ID_10387,false positive member module colorful red member,400
ID_10388,false positive assignment return generator,243
ID_10389,member false positive message emission inheriting class another module,44
ID_10390,block level disabling work,473
ID_10391,diagnose self use unused argument methods generic structural types protocol,106
ID_10392,python value optional unsubscriptable unsubscriptable object also union,104
ID_10393,false positive undefined variable function attribute name set,152
ID_10394,inherit non class false positive namedtuple python,44
ID_10395,detect redundant annotation forward references,414
ID_10396,erroneous unused variable false positive lambda args default argument,68
ID_10397,assignment expressions,225
ID_10398,async context manager false positive wrapped asynccontextmanager,492
ID_10399,false member module numpy degrees member,400
ID_10400,unused imports uses hardcoded list typing type checking,165
ID_10401,false positive name module gspread formatting,327
ID_10402,w erroneous abc abstractclassmethod,181
ID_10403,inconsistent treatment trailing whitespace multiline strings,77
ID_10404,pylint seem respect custom isort sections,385
ID_10405,false positive unused variable w tuple unpacking,459
ID_10406,import detected unused fact used,459
ID_10407,false positive unused import type annotations inside quotes,459
ID_10408,detecting members scipy special,1
ID_10409,false positive undefined variable assignment expression,152
ID_10410,false positive e member property inheritance generic,44
ID_10411,unexpected keyword argument constructor call error,228
ID_10412,unused argument required argument new,403
ID_10413,missed mis indent,415
ID_10414,w checking parameter naming,5
ID_10415,multiple enable disable pylintrc,33
ID_10416,pylint gets tensorflow tf split wrong,43
ID_10417,false positive w access protected member,175
ID_10418,regression logging format style support fstr broken,231
ID_10419,wrong import order running subprocess another venv,317
ID_10420,false positive e assignment return numpy matrix gett,443
ID_10421,disabling warnings work continued lines,473
ID_10422,conditional import six py emits error,66
ID_10423,reported errors differ depending platform,202
ID_10424,checkertestcase linter allow whitelisting feature test,483
ID_10425,method decorator incorrectly marked member,175
ID_10426,docstring length limit check,132
ID_10427,false positive expression assigned list comprehension,243
ID_10428,check range number,438
ID_10429,warn redundant parentheses,118
ID_10430,support gi require version mixed imports wrong import position,59
ID_10431,verbose verbose,308
ID_10432,false positive regression bad continuation,211
ID_10433,pylint incorrectly warns multiprocessing manager lock,58
ID_10434,bug pyreverse,292
ID_10435,pylint incorrectly flags things used string literal type annotations,90
ID_10436,pylintrc resolved relative linted file,155
ID_10437,add configuration option pylintrc file package names,155
ID_10438,rfe possibility change category message config,40
ID_10439,false positive r similar lines files,411
ID_10440,false positive e member writable file like object,104
ID_10441,formatting error multiple spaces keyword emitted,228
ID_10442,false positive member namedtuple,400
ID_10443,undetected removed value dictionary,278
ID_10444,false positive azure servicebus,329
ID_10445,pylint incorrectly flags things used type comments,90
ID_10446,analysis global statements believe classes,52
ID_10447,concise checkers,456
ID_10448,use detection fails three contexts,188
ID_10449,problem nonlocal written falsely reported unused,465
ID_10450,duplicate code detection multiline strings,223
ID_10451,false positive calling method decorated class,68
ID_10452,false positive calling super bases base class shown error,44
ID_10453,proposal pylint test mode,464
ID_10454,false positive member django rest framework,400
ID_10455,false positive protected access static method,175
ID_10456,platform aware warnings member error wsaewouldblock,58
ID_10457,value parameter control flow false positive,68
