unique_id,title,cluster
ID_7324,type checks string array make taint detection fail e g expected taintedinput emitted whether string condition conditions numeric may allowed remove taintedness observed added psalm fails infer variable tainted,288
ID_7325,tainting filter vars array map gives error ok error taintedinput src index php detected tainted html path get get src index php get test src index php call echo src index php echo see echo get test gives tainting error fail version used psalm,288
ID_7326,array merge b syntax problem ,288
ID_7327,wrong stub redis getdbnum say mixed returns database number long phpredis thinks pointing false connected yet psalm seems think guaranteed return integer,289
ID_7328,make taint analysis track foreach argument unpacking see expected taintedinput warnings echo statements possibly impractical generalize array keys observed issues emitted,288
ID_7329,psalm taint analysis work magic properties phpdoc declaration expected property name set unsafe value psalm warn reads tainted properties names whether tag observed taintedinput warning emitted tag absent example would also properly emit warning removed,127
ID_7330,impurepropertyassignment throwed using immutable generic generic type class used property type error throwed even used details summary code summary,255
ID_7331,inference estimation percentage glitch psalm version psalm xml,25
ID_7332,taint detection work encapsulated strings echo unsafe observed taintedinput emitted would emitted quotes removed expected taintedinput emitted suggests taint detection already works concatenation encapsulation,122
ID_7333,taint detection work global functions namespace due id including namespace see graph built edge id elsewhere edge prefix also looks like might potential problems normalizing case namespace consistently lowercased uppercased properly uniquely track lack prefix seems main problem using print debugging info sources edges expected emit taintedinput observed,122
ID_7334,invalid undefinedclass thrown ,1
ID_7335,taintedness function return values tracked function declared return type observed emit taintedinput echo expected way warn issue also seems like labels functions namespaces may issues glance may called ns foo one label foo another,288
ID_7336,idea add way separately represent suppress taint types text sql etc example api rendering output cli output content type text plain unescaped html matter sql eval require might important end user check false positive text suppressed still warning sql changing issue types taintedinputsql taintedinputtext etc one possible way probably low priority stub filterfalsepositivehtml function could used known false positives errors might rare practice,296
ID_7337,unexpected invalidscalarargument variadic parameters seems happen array variadic arguments function generated code involving conditional instructions else ternary operator example snippet produces quite surprising error pass validation none single branch snippets produce error,288
ID_7338,undetected line fail runtime,49
ID_7339,psalm plugin run without config file would nice could run without config file case tells plugins find currently without able enable disable anything use case packaging psalm several plugins,60
ID_7340,preg replace callback preg replace callback array allows array subject,342
ID_7341,redundantcondition emitted instead redundantconditiongivendocblocktype issues would expect less severe redundantconditiongivendocblocktype emitted instead maybe would appropriate impossiblecondition using patched version psalm generate backtrace slightly different lines,127
ID_7342,add option dump php backtraces emitting issues debugging something along lines e g cli flag environment variable may help debugging making easy see code plugin caused issue emitted,60
ID_7343,fail stub norewinditerator trying add stub project work work name class differently,127
ID_7344,detect check null assigning variable found bug sure complex thought report,263
ID_7345,add documentation added psalm information kind problems solves missing,77
ID_7346,call getiterator used reported right used hi got strange error phpdocumentor ci error warn issue getiterator function unused exactly line actually used understand psalm trying report could reproduce issue locally phpdocumentor ci complex setup issue solved changing findunusedvariablesandparams false would cool able enable check idea could issue,280
ID_7347,undefinedmagicpropertyfetch undefinedmagicpropertyassignment regression docblock comes trait regression v magic properties defined docblock trait longer recognized whereas docblock attached class magic properties recognized,1
ID_7348,containing via constants definition contains constants evaluate get error using return type getter type variable returned,1
ID_7349,support looking classes without full analyzing project used number classes defined autoloaded elsewhere leads errors forcing suppress whole project project extension mediawiki mediawiki defines autoloads missing classes invoking project wish analyze whole mediawiki coincidentally leads crash ideally tell psalm chill specific missing classes look mediawiki classes report crash issue phpstan fixes using option twitter thread,119
ID_7350,crash analyzing mediawiki reproducible stack trace,276
ID_7351,func num args param hi trying use conditional type seems possible sure bug feature request,102
ID_7352,security analysis docs linked,48
ID_7353,invalidpropertyfetch error emmited accessing static properties upgrading started getting error accessing static properties class name stored variable issue reproducer,239
ID_7354,unused class method misses const strings leading backslash one fine psalm misses one adding leading backslash legal thanks,318
ID_7355,git folder exposed psalm dev access git folder e g download download git folder inspect committed files read history case could potential security issue secret pushed,226
ID_7356,list contain iterable valid logical php get keys check strings believe line narrowed either yet,288
ID_7357,switch regression ,263
ID_7358,conditional inheritance broken inferred templates ,1
ID_7359,redis zrevrangebyscore argument types incorrect expected argument types arguments appear incorrect psalm documentation test case,288
ID_7360,constants containing long text inferred rather getting type coercion false positive due long sql query embedded constant psalm probably skipping analysis strings certain length although type information may indeed retained see,289
ID_7361,false positive propertytypecoercion templated trait accessing property defined outside trait continuation,239
ID_7362,false positive invalidreturnstatement issue could resolved adding additional type bool return doc block getiterator method implements iteratoraggregate int bool,289
ID_7363,false positive unusedvariable lot false positives going focusing right,335
ID_7364,suppress unnecessaryvarannotation ,152
ID_7365,session decode marked unused despite point populate superglobal variable ,195
ID_7366,invalidarugment using construct one way specify error handler pass array two elements object classname methodname running psalm complains error either wrong construct perfectly valid case psalm looks actual signature referenced method confusingly wrong signature match technically compatible,127
ID_7367,unexpected resolve types iscalled false contain true ,289
ID_7368,wrong possiblynullreference switch case condition hi wrote simple example case psalm warn possibly null reference format call already null think root condition remove second condition psalm detects null,289
ID_7369,orphaned psalm tags discovered findunusedcode option find anything would allow see orphaned tags project surprisingly found phpstan checks,77
ID_7370,mixin regression detected working webmozart assert commit added mixin support us regression introduced made mixin parsed correctly issue present installing composer well using latest phar testing looks like introduced regression,199
ID_7371,count function pure example unless count used array pure object considered pure,233
ID_7372,detection correct union type based fixed values tried use fixed value distinguish different types combined union type operator psalm currently detect right type support type annotations would awesome,77
ID_7373,possible improvement min max return type inference case throws false positive mixed argument info notice might impractical resolve would useful could,289
ID_7374,include type tags psalm documentation seems documentation list least two tags type import type please include,77
ID_7375,invalid class interface array exist message using conditional types talked slack reporting issue reproducer rel,1
ID_7376,psalm crashes phpdocumentor code crashes phpdocumentor master branch,139
ID_7377,bug methodreturntypeprovider getclasslikenames needs include mixin class believe following minimum steps reproduce plugin looking like method return type provider seem invoked unless added array also seems pretty difficult determine actually instance references provider,139
ID_7378,constants union work generic definition ,1
ID_7379,phpdoc methods recognized l shows real methods recognized fine phpdoc one l failed,127
ID_7380,invalid argument using type constants inheritance ,1
ID_7381,invalid intersection causes crash ,276
ID_7382,psalm reports assign array declared type without template declaration works fine template getting,288
ID_7383,memoizemethodcallresults option work since version memoizemethodcallresults work properly examples,231
ID_7384,always adds default config running would expect baseline reference added added,214
ID_7385,crashed name empty error log please help,139
ID_7386,default value docs xsd claim default value looks like opposite,243
ID_7387,false positive ds vector merge idea wrong,289
ID_7388,psalm crash latest version causing crash updated dev master bug well posting stack trace enough fix,139
ID_7389,psalm infer type check isset type code sample,289
ID_7390,internal error spaces list classes good day recently got error tried init psalm new project debugging found issue caused spaces pipe list classes snippet reproduce,139
ID_7391,generics inference iterables another case error messages becomes even weird replace line,288
ID_7392,linux memory shared across processes forking sure widespread reproduced colleague psalm forked processes share memory gentoo linux ubuntu running psalm mac source code memory shared effectively,283
ID_7393,constant pdo param defined ,289
ID_7394,erroneous unused variable following code throws variable unused class instance whose properties used,239
ID_7395,class implementing iteratoraggregate parent type iterable since ,127
ID_7396,nested templated inferenced return type wrongly compares internal type representation know love template related bugs reproduces x version try lower ones though,1
ID_7397,suppress deprecatedclass property sure wrong unable suppress error property,127
ID_7398,type int subtype tkey fn mapper array key according docs super type error occurs,342
ID_7399,invalid case reported method names method reported reason thanks,239
ID_7400,false positive unnecessary static required typehint believe regression introduced one tests laravel plugin started failing believe additional necessary since marking template covariant workaround,182
ID_7401,false positive possiblynullreference possiblynullargument xor eliminating possibility null reference returning early case psalm still warns possible null reference using xor using,289
ID_7402,looks like psalm recognize class aliases faced issue fatal error psalm processing project failed command processing line class alias definition exact example looks like due class moved another namespace psalm parse tried simulate situation sandbox,139
ID_7403,const considered non empty string value set concatenating dir throws tried concatenating custom const set either empty string string characters fine reason example concatenating dir throws,288
ID_7404,array keys reconciliation using array key exists constants ,288
ID_7405,undefinedpropertyfetch error isset function code expected outcome error isset function assume property defined undefined literally checking psalm throws undefinedpropertyfetch,263
ID_7406,generic mixin type lost inheriting looks like mixin annotation replaced would expect test case passes hardcode probably related,197
ID_7407,psalm internal direct usage method internal class psalm returns fine line psalm find issue works fine use namespaces completely different output,127
ID_7408,purity check phantom types take look snippet code psalm returns actually immutable issue generated fact indexed type level possibly mutable class,233
ID_7409,password hash algo param string get error php due line add param goes away sure necessary fully understand sections,289
ID_7410,conditional return type ds map get still working related code still causes false positive using dev master,289
ID_7411,false positive argument preg match nullable conversation,342
ID_7412,message type foo subtype object happens class specify wrong fixed specifically confused error error argumenttypecoercion type foo subtype object know fix shown snippet extendedmanager message make sense subclass subtype object,288
ID_7413,feature request question empty union types partially related mostly feature request suggestion question moment express empty string type one would use following annotations want make assertion nullable expressed null empty string realise really possible encode type wrong everything wrote question would feasible instead using support type annotation desired nullable option would also relevant,102
ID_7414,support negation assert implementing found edge cases parser parse valid type declaration contains negation providing cases affect implementation,327
ID_7415,false positive invalidarrayoffset writing parent array key beforehand ,288
ID_7416,prevent literal string containing numeric string experimenting potential fix discovered inconsistency handling conditional types numeric literal strings would expect produce issues,288
ID_7417,psalm smarter recognizing bcdiv return null divisor non ,102
ID_7418,psalm know string dateinterval days numeric string ,289
ID_7419,internal psalm error must one unique type code example,139
ID_7420,call function fn foo closure example,288
ID_7421,uncaught psalm exception typeparsetreeexception unexpected token installed psalm psalm init crash,139
ID_7422,unused instance every call external mutation free hi would like psalm detect instances created function calls none affects state outside class thus could deleted unused example call external mutation free methods results used understanding external mutation free technically warrants call useless example case exception throwed external mutation free method means even state technically changed outside method still effect outside deleting could effect tag reflect notion know something interesting psalm implemented plugin instead,233
ID_7423,template nullable constraint work expected psalm encounters nullable type able correctly understand null evaluates true example psalm complain possibly called null case however using nullable template constraint true note even using psalm assertions tell psalm templated type null help see,127
ID_7424,rule detect bad exit calls recently run issue method call inside inadvertently caught code review wondering detect build would failed preventing us introducing issue code thank,48
ID_7425,use func num args conditional type add fails completely bunch errors starting,102
ID_7426,false positive ds vector toarray based psalm able understand returns unfortunately understand reports error,289
ID_7427,conditional return types working method return type meant work edit ok done wrong edit soon add return type work compare vs thanks,197
ID_7428,incorrect mixed type amphp using dev master latest fixes bug still exists reproducer code reports false positive return annotation load method clear type mixed cloned fine,127
ID_7429,callable returning static expected code work without error,288
ID_7430,broken parsing followed simple comment followed simple comment next line psalm fails stop parsing template tag continues next line making comment part without everything parsed properly applies least one tag,327
ID_7431,traits returning self closures seems like returning self closure prevents psalm identifying correct types,197
ID_7432,incorrect types using amp promise nice psalm support amphp however found whenever use variable incorrect type detected causing various false positives code,127
ID_7433,iterator array adds mixed key type get right iterators key arrays case emit warning return valid array anyway,288
ID_7434,issue reference argument subclasses seems erroneous check missing something seems return correct note reference argument removed warnings issued,288
ID_7435,merging shapes optional non optional keys would expect issues key guaranteed set applying default value pattern fairly common wild,250
ID_7436,strange mixedargumenttypecoercion passing non empty array function expecting array ,288
ID_7437,missed lessspecificreturntype hi following code would expected lessspecificreturntype inferred return type float string random specific declared return type int string float works add null doc,289
ID_7438,key wrongly detected non empty mixed method could well called case stays empty,288
ID_7439,generic type contain empty array hello code sample far know generic type empty array psalm says although allows call function passing empty array argument,288
ID_7440,false positive redundantcondition hi think may false positive redundantcondition conditions take variable condition put error,263
ID_7441,infer numeric string string numeric would expect psalm understand strings produced numbers always numeric,289
ID_7442,question template array keys code trying see way psalm follow pattern without explicitly defining return type based huge conditional return docblock ideally looking something like however valid syntax templates possible specify array key approaching completely wrong,288
ID_7443,wrong return type parse url two arguments returns seriously malformed urls whether called one param two however latter case psalm thinks return type,342
ID_7444,dateinterval format considered possibly mutating immutable immutable returns instance creation instance side effect generates string representation instance,233
ID_7445,allow class level suppress recently deprecated number related classes causes error every time one deprecated class references another deprecated class would like suppress adding every class class level docblock seemed like straightforward approach unfortunately seem effect alternative approaches config every method etc baseline class level suppression would way simpler ideally would generated,326
ID_7446,issues inheriting iteratoriterator updating psalm custom iterator inheriting iteratoriterator whose annotations lifted psalm internals causes error thrown even though totally looks correct following snippet copy paste psalm stub yet told analyze exact stub error back see third parameter would tkey tvalue also bit details error message would help diagnose issue,1
ID_7447,password hash argument ndeg password default think wrong sure valid phpstan valid psalm somewhat invalid phpmyadmin thinking,289
ID_7448,invalidscalarargument getting value array sure put words use psalm seems think key variable could values within values leading errors even array key clearly defined,288
ID_7449,invalidcast object cast string despite check ie either,288
ID_7450,callable recognised psalm generates error following line code since method tag class would expect pslam recognize array valid callable,1
ID_7451,internal psalm error intersection types version psalm please see working demo issue alternatively contents pasted psalm dev home page show error short trying analyse project containing dependency throws following internal error even case ignored scope would happy look fix presume whether users dependencies odd formatting types psalm hard error bringing large existing codebase unfeasible ensure dependencies conform specification would guess intention stumbled across possibly legitimate bug,4
ID_7452,raise issue exception created thrown feature request new issue warns throw instantiated exception wrote code like example code comments think issue raised,127
ID_7453,bug incorrect typedoesnotcontaintype detection variable defined within loop expression given following function psalm incorrectly raises following error immediately first iteration loop null psalm thinks set expression evaluated,263
ID_7454,psalm notice possibly incorrect cloning mixed generic type code sample variable cloneable scalar upd mixed,289
ID_7455,class extenting stub class analyzed class extends class stub files get analysis failures missing types subclass see running confirm stub file ingested remove got error uploaded simple sample project clone test locally see looks quite related tests look like testing invalid code shows failing maybe tested right,214
ID_7456,false positive amphp created simple reproducer clone run composer install vendor bin psalm get errors however statement means promise resolved nothing correct,214
ID_7457,nested class template param wrongly passed parent instance class given argument resurrection better example,1
ID_7458,crash analyzing assert looks like crash happens assertion includes potentially undefined variable,276
ID_7459,array destructuring trigger undefined index ,263
ID_7460,type dir inferred class constant peeeen apple uh,73
ID_7461,array map infer types given callable referencing interface method works,288
ID_7462,lessspecificimplementedreturntype child class overrides static return type sorry weird title sure express title appropriate amount characters see psalm flags return type less specific even though final therefore specific parent psalm seems handle correctly complaining return type seems like tag docblock handled differently actual method,127
ID_7463,toomanyarguments triggered variadic function declared vendor folder found bug seems still repo example reproduce problem get constructor variadic,280
ID_7464,classes loaded manual autoloader registration hi project manual auto loader registered via autoloader attribute xml file however still get errors undefinedclasses investigation believe happens autoloader need dependancies loaded manually autoloader registered dependancies reference classes time loaded registered classloader missingclasses even loaded still considered missing tried solutions try require file registering autoloader work run psalm cache first run fails succeed using cache however due high memory usage loading cache complete analysis gb solution help psalm detect classes matter dirty already tweak psalm code run project thanks lot,214
ID_7465,mysqli stmt construct defined wrong callmap something like ie params first param string getting two errors many arguments mysqli stmt construct expecting saw argument mysqli stmt construct expects string myextendedmysqliclass provided,342
ID_7466,assert fails static property fetch notice work non static property fetch,239
ID_7467,mismatch arrow function closure rules example sure intended imho anonymous functions raise issue nowadays common refactoring second first someone using suppression issue break demonstrated,269
ID_7468,possiblyundefinedstringarrayoffset isset inside foreach loop access index outside seen example even though check key present using psalm able recognize moving statement outside loop indeed gets considered would possible enhance analyser take account use case,263
ID_7469,bug static seem correctly bound parent class declares method generic type ,1
ID_7470,bug parent generic mixins propagated children following generic mixins declared parent classes inherited children normal mixins generic seem inherited without problem digging seems possibly issue storing generic mixins classlike storage,197
ID_7471,surpress missingdependency error might using wrong trying supress error thrown run psalm following config notice trying surpress part error thrown chronos loads aliases class interface want unfortunately way around idea surpress error,139
ID_7472,ignore subclasses ignoreexceptions added unchecked assumed many others also ignored since subclasses instead psalm take inheritance account list exception instead list grows along project,127
ID_7473,strange behavior string callable used fallback without type hint works fine type hint produces error,288
ID_7474,default value parameters callable type null think psalm report issue,288
ID_7475,bug generic mixins work type self static testing generic mixins work type passed consider following type hardcoded test passes think resolving type needs done actually mixing methods related,197
ID_7476,enhancement support static mixins come across following proxying code pattern laravel quite bit struggling inform psalm solutions right box besides using main methods manually adding annotation rest two ideas solve psalm come mind new class level annotation ala allow scope annotation method implementation proxying another solution however gets quite complex,213
ID_7477,support question use conditional return types complicated dbal case want make sa tools namely phpstan course psalm understand method reads like first tried using templates like phpstan rightfully pointed output type necessarily even connection made change phpstan happy think defeats whole purpose good got errors beginning psalm methods subtype connection sure make psalm understand returned iff null returned otherwise,102
ID_7478,method conditional return makes parameter incompatible interface hi following example psalm warns parameters compatible parent interface difference implemented method conditional return thanks,127
ID_7479,possible type intersection parsing bug incorrectly shows error difference order two types intersection,1
ID_7480,docblocktypecontradiction comparing using prefix type magic getter actual class constant ,73
ID_7481,extra space breaks parsing following hierarchy interfaces classes errors matter try make setup work feeling impossible question whether design choice technical limitation bug able use psalm hierarchy would showstopper,119
ID_7482,return type inference generators follow,1
ID_7483,recognise mixed class laravel concept op model resources wrap around model classes classes implement proxy property method calls underlying model goal classes transform model eg json representation api calls general would add docblock resources eg allows phpstorm know actually refers property model psalm however seems recognise,71
ID_7484,incomplete conditional type causes notice expected invaliddocblock actual,239
ID_7485,allow differentiate configuration project configuration code issue created long story short need integrate rd party library nasty things doc blocks sup sup decided best option would set worked quite well code uses type declarations close everywhere big deal problem started wanted use pslam templates expecially templates constraints said really require doc blocks idea solve issue maybe would useful issue able configure different set options project code included code idea would scopes configuration imagine example configuration like node contains collection nodes would define target files directories way root using instead could contain almost anything root node contain example would make sense allow inside analyzing file psalm would check belongs defined scope would use configuration obtained merging overall configuration scope specific configuration approach would allow lot flexibility way code analyzed dealing rd party code note raw fully thinked approach created little knowledge internal psalm consider idea regard different settings rd party libraries request including implementation details sup sup non exhaustive list saying returns array returns object omit returns nullable saying param must kind actually requiring another type without using type declaration sort,349
ID_7486,unrecognised parse tree type psalm internal type parsetree objectlikepropertytree crash malformed annotation invaliddocblock error expected,1
ID_7487,bug psalm returns exit code plugin causes type error actual expected would expect exit code,127
ID_7488,assume variable used undefined class used like done functions variable used arg undefined function psalm assumes variable used reported unused makes sense cases typo function stub missing function used class however classes work variables passed args undefined class gets additionally reported unused please change variable passed undefined class reported unusedvariable like works functions,263
ID_7489,custom iterator causes mixed key foreach loop understood int initially tried without annotation class results tried adding annotation see would help either way result sure example better without annotation guess would ideal psalm knew key int based custom return type method way psalm know based iterator key type would also good,288
ID_7490,psalter structured array space index hi following code run command psalter transform docblock however kind notation allowed psalm flag error guess psalter could skip detailed return happens thanks,329
ID_7491,php native decorators recognized php iteratoriterator couple sub types based e g filterireator decorating traversable one constructor parameter however psalm detects undefinedmethod see albeit defined traversable would like ask decorating support maybe wrong might something coming php use denote existing without relying psalm configuration acceptable without instead psalm utility aware fact traversable subject decorated iteratoriterator work around setting concrete code already annotation part example implementation however annotation would extend example given case work around would work psalm leaving existing method detected nonexistent false positive first think ok report issue additionally would like ask psalm specific annotation could make use alleviate next changing psalms configuration also something phpstorm manage yet takes granted somewhat deduce concrete implementation well scrutinizer needs additional annotation invocation point,349
ID_7492,return parameter type checks null initialized variable good coding practice functions return reference parameter initialize variables null psalm somewhat rightfully complains initializing variable function call returns parameter make psalm complain variables request feature creep compatible general level utility without affecting run time performance neglectable degree example might appear borderline somewhat initialize status initializing output answer trivial larger code context status evaluated exec call output feature request issue support variables parameters reference earlier defined null value simple works around issue feel well fact differentiate type e g strict comparison afterwards status w exec status ok posix convention rationale effectively output passed effectively null well least merely php user space could acceptable status pre initialized null make actual code explicit read readability psalm mark error false positive maybe easily possible makes sense first,349
ID_7493,plugin hook tweak return type hi noticed psalter add return types code issue begin method want create psalter plugin add return types using safe type option sure break anything however look hook list find relevant hook begin tried returns call instead method specific enough guess would need hook analyzed receive really familiar type resolution yet dig know would possible create new hook something try propose pr would hint begin thanks,329
ID_7494,psalm take account method child abstract class feel psalm able figure one,127
ID_7495,iterator array chokes iteratoraggregate iterator passed iterator iteratoraggregate iterator array works without error however passed iterator iteratoraggregate iterator array fails method iterator getiterator exist,288
ID_7496,conditional return invalid hi example two false positive first one fails compare right type conditional second one fails see type compatible thanks lot conditional feature help lot codebase,263
ID_7497,late static binding values used template params require declaration method return types ran templating eloquent intentional required declare intersection type actual subclass type static seems issue templates involved tried minimizing steps reproduce normal late static binding typehinting seem work fine missing something thanks,1
ID_7498,psalm namespace function fails find error original problem still resolved used psalm correctly finds mismatched types used psalm fails find mismatched types note seems using callable types tell callable scenarios work expected,1
ID_7499,complain private typed property initialized public protected non final method think psalm still complain potentially uninitialized property public non final method may overridden descendants originally posted,239
ID_7500,psalm crashes using symfony validator test case made makes psalm crash analyzing code output debug,139
ID_7501,unexpected lhs property mean trouble undestand wrong piece code psalm crashes exception lhs stand left hand side wrong using get class stack trace,290
ID_7502,unusedvariable global assignment according already fixed working,263
ID_7503,template params string callable functions namespaces attempting use like use expect match type error raised used error expect problem used would expect error error,127
ID_7504,purity phpdocs psalm currently considers pure default purpose seems error also think considered pure dynamic methods,233
ID_7505,array item type becomes mixed array defined template actual info mixedargument argument strlen mixed expecting string expected issues seems happen typehinting directly typehinted array issues reported expected,288
ID_7506,crash using template inside generator immutable templated class method return new instance first argument generator inside generator iterator template default psalm indicate value declared assigned mixed raising error add comment psalm crash message reproducible code found machine use psalm php problem since psalm version works fine,1
ID_7507,autoload mixins core report lies discovered types referred annotation loaded automatically psalm reproduce foo php mixin php code php unless explicit psalm load corresponding fails add would type check sure intended deliberate though think loaded important note analysed using eg,197
ID_7508,non existent arguments probably give error time find lot useless phpdocs project arguments longer exist would nice psalm could point,288
ID_7509,looks like conditional types feature issue classes ,296
ID_7510,false positive invalidpropertyassignmentvalue templated arrays named keys ,288
ID_7511,covariance return types multiple interfaces issue one highlighted code snippet code correct since remove annotation line issue disappears,1
ID_7512,array keys non empty array return non empty list ,288
ID_7513,templated iterable type checked correctly declaring templated type checked key item types example expected actual,1
ID_7514,object structures type checked properly defining object structure type checker seems check object example expected argument consume expects object id string name string parent null string object group object id string name string provided actual issues,288
ID_7515,suggestion mark redundant array keys would awesome mark condition line redundant given always,288
ID_7516,annotation works weird hi using eloquent magic tried annotate properties psalm met next weird issue tried different versions like prefixed version luck,1
ID_7517,choosing level launch discussion twitter wonder would easier allow launching psalm level param like would still respect issuehandler rules would flexible example team ci less strict dev config must two psalm xml files change level interesting try create pr,133
ID_7518,conditional return types checked correctly tried improving amp typing unfortunately return type checks working correctly give error even though return always issue seems apply constraint inside conditional,127
ID_7519,crash attempting use phar happens try use machine php,139
ID_7520,concrete type method replaced parent templated type strictly related templated type used return type interface concrete implementation concrete return type seems completely shadowed specifically regardless method available concrete fetched,197
ID_7521,detecting existence tostring method allow casting string currently code like results error see since checked method exists object castable psalm appears know method exists object based error message wondered possible psalm use know object therefore safe cast string,127
ID_7522,weird error conditional return psalm output weird error using conditional return seems issue resolving types internally using conditional statement infer types parameter sure follow thanks,1
ID_7523,count ignores array unique determine count used within array count known advance psalm take account array count may get changed fcn,288
ID_7524,question annotate property longer nullable child classes class b construct method ensures key string convince psalm overriding key property b class worked poor argument override changing annotation unable figure different way,288
ID_7525,downcasting class name results invalidreturnstatement ,290
ID_7526,unset foreach false positive correct would loop variable,263
ID_7527,crash resolving condition encountered crash updating psalm,139
ID_7528,emptyarrayaccess false positive using constants description run issue regarding usage constants within class inheritance seems depend order variables declared failing remove usage instead hardcode test case passes also move declaration passes also reproduce,263
ID_7529,impure callable caught sure uphigh function considered impure psalm smart enough allow pure complain passing impure callable pure function,233
ID_7530,throwing returned exception make function impure idea practical distinction would terms implementation performance implications maintainability would ideal since psalm consider throwing exceptions make function impure calling function returns exception order throw return value outer function considered impure even though function called get exception considered impure agree function returning exception considered impure calling context alternatively could create exception calling constructor directly using static factory methods construct things common pattern benefits certain situations,233
ID_7531,mixedargument checked second array offset strange thing case first array offset passes,288
ID_7532,argumenttypecoercion static think correct behavior psalm want make sure understand edge case method work correctly right,1
ID_7533,reconcile upper lower bound template message usability fix introduced new error message afraid extremely confusing even average psalm user consider simple example even one could head scratching moment figuring b come imagine parameters come one library getting passed another library types provided independent plugins starts looking like support hell would suggest spell inference sources get rid uppper lower bound terminology use subtype supertype instead example adjusted message,235
ID_7534,false positive redundantcondition update one false positive started reported code function returns array mixed elements string array needed,289
ID_7535,infer numeric string type math gmp functions math except return numeric string also gmp function also returns numeric string type see would awesome infer,289
ID_7536,false positive possiblynullargument issues combination explode array results error according return delimiter contains value contained string negative limit used empty array returned otherwise array containing string returned,289
ID_7537,invalidate caches composer lockfile changes updated composer dependencies updated version version psalm crashes run versions example run psalm console command expected behavior errors actual behavior,214
ID_7538,false positive redundantconditiongivendocblocktype instanceof template involving template psalm correctly realizes redundant check treats differently comparison purposes,288
ID_7539,incorrect type inference spread operator arrays psalm incorrectly infers arrays constructed spread operator typed iterable,288
ID_7540,results assertions unions seems widely accepted would expected get call protected assertion following example,1
ID_7541,undefined offset vendor vimeo psalm src psalm internal analyzer commentanalyzer php issue tag invalid function name example method name dash invalid function name fix would add check looks like,139
ID_7542,false positive methodsignaturemismatch abstract method ,255
ID_7543,keep track non mixed types merging arrays mixed expected invalidreturntype expecting actual mixedinferredreturntype,288
ID_7544,invalid paradoxicalcondition error reported reproduced psalm detecting paradoxical condition paradox,263
ID_7545,arrays think strict arrays type mean array single key type rather array least single key type strict leads inability combine array types,288
ID_7546,false positive psalter safe types round hi following code following command psalter transform code however round actually returns float cause type error thanks,329
ID_7547,unexpected possiblyfalsereference elseif chain else vars guaranteed false however psalm marks one depending order possibly false replacing equivalent fixes issue also rather surprising,263
ID_7548,lower upper bounds templates retained correct behaviour treat closure param types lower bound templated type treat anything outside upper bound expected issue actual inference call fails cc,1
ID_7549,templated types carry input complex types context currently trying implement library allows type safe decoration arbitrary data structures via interfaces idea something like achieve type safety would need add types return value psalm seem consider input type definitions using complex types given following snippet psalm reports expectation case call correctly inferred input value,197
ID_7550,class constant recognize result bit shift integer recognize int right,288
ID_7551,variadic parameter conditional type causes parse error yields,269
ID_7552,invalidpropertyassignmentvalue false positive code triggers seems assigned type inferred errs type juggling whereas function declaration indicates otherwise,289
ID_7553,emptyiterator cast iterator emptyiterator considered parent class iterator fulfill contract particularly useful class may yield values return emptyiterator,194
ID_7554,yield expression recognized generator ,1
ID_7555,max execution time reached psalter copy paste would mind looking profiling edit tried clearing cache may provide better view launched using command something around files psalter crashes minute time limit reached spend entire time reading writing files cache unfortunately disable cache psalter option think pretty much issue least could disable cache workaround solution issues timeout limited ignore php ini configuration set time limit autoloader underlying issue could explain time consumption way disable cache psalter could solve issue thanks lot,200
ID_7556,parsing multi line assert fails got structure validation want add something wrong parser broken,327
ID_7557,mixedassignment unable determine type assigned hi regarding following code error detected info mixedassignment unable determine type assigned expected naming variable underscore would error,263
ID_7558,false positive methodsignaturemismatch php since php supports covariant return types valid,289
ID_7559,mixedargumenttypecoercion static constructor template ,239
ID_7560,extending final classes prohibited would like suggest supporting annotation commonly used doctrine entities final proxies,73
ID_7561,false positive invalidpropertyassignmentvalue generic property missing something produce error,255
ID_7562,possiblyundefinedglobalvariable possiblyundefinedvariable variable defined loop condition without works expected,263
ID_7563,possiblyinvalidmethodcall classwith invoke callable union type class method gives even call always fine,1
ID_7564,stale cached error error level change run psalm see errors increase error level run psalm see errors revert error level run psalm see one error unexpected run psalm error gone unexpected error shows,25
ID_7565,psalter wrong fix return type following example command transform however fix wrong enter return actually void results type error edit would really cool psalter playground like psalm dev reproduce issues,329
ID_7566,array key lost inheritance somewhat long example index type element type sometimes difference psalm dev master sees resolves exact message error invalidreturnstatement inferred type converter array key k selector array key v selector mixed match declared return type converter selector array key k selector array key v selector mixed selector f,289
